tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	0	0	live	GS1-39E22.1		gene_id:ENSG00000253927.1, gene_status:NOVEL, gene_type:lincRNA			5		135918161	135900353	minus		
9606	Homo sapiens	0	0	live	SMAD5-AS1		gene_id:ENSG00000164621.5, gene_status:KNOWN, gene_type:antisense			5		136134890	136129507	minus		
9606	Homo sapiens	0	0	live	AC009014.3		gene_id:ENSG00000271824.1, gene_status:NOVEL, gene_type:lincRNA			5		136193134	136191468	minus		
9606	Homo sapiens	0	0	live	TRPC7-AS1		gene_id:ENSG00000248211.1, gene_status:NOVEL, gene_type:antisense			5		136214048	136222159	plus		
9606	Homo sapiens	0	0	live	TRPC7-AS2		gene_id:ENSG00000250947.1, gene_status:NOVEL, gene_type:antisense			5		136303757	136316100	plus		
9606	Homo sapiens	0	0	live	AC063980.3		gene_id:ENSG00000279240.1, gene_status:NOVEL, gene_type:lincRNA			5		136397042	136376348	minus		
9606	Homo sapiens	0	0	live	RP11-114H21.2		gene_id:ENSG00000249803.4, gene_status:NOVEL, gene_type:lincRNA			5		136466677	136520298	plus		
9606	Homo sapiens	0	0	live	CTB-1I21.1		gene_id:ENSG00000250284.1, gene_status:NOVEL, gene_type:lincRNA			5		136734927	136754686	plus		
9606	Homo sapiens	0	0	live	RP11-381K20.4		gene_id:ENSG00000270697.1, gene_status:NOVEL, gene_type:lincRNA			5		137761546	137761936	plus		
9606	Homo sapiens	0	0	live	RP11-381K20.2		gene_id:ENSG00000250159.5, gene_status:NOVEL, gene_type:antisense			5		137889336	137814333	minus		
9606	Homo sapiens	0	0	live	RP11-325L7.1		gene_id:ENSG00000246323.2, gene_status:NOVEL, gene_type:antisense			5		138032774	138037266	plus		
9606	Homo sapiens	0	0	live	RP11-325L7.2		gene_id:ENSG00000250260.1, gene_status:NOVEL, gene_type:lincRNA			5		138039199	138039979	plus		
9606	Homo sapiens	0	0	live	RP11-256P1.1		gene_id:ENSG00000249971.1, gene_status:NOVEL, gene_type:antisense			5		138349641	138347027	minus		
9606	Homo sapiens	0	0	live	AC034243.1		gene_id:ENSG00000253404.1, gene_status:NOVEL, gene_type:antisense			5		138753309	138744434	minus		
9606	Homo sapiens	0	0	live	CTB-46B19.2		gene_id:ENSG00000249593.5, gene_status:NOVEL, gene_type:antisense			5		139012647	139051203	plus		
9606	Homo sapiens	0	0	live	SNHG4		gene_id:ENSG00000281398.1, gene_status:KNOWN, gene_type:processed_transcript			5		139274102	139283244	plus		
9606	Homo sapiens	0	0	live	CTB-43P18.1		gene_id:ENSG00000272742.1, gene_status:NOVEL, gene_type:antisense			5		139369717	139364677	minus		
9606	Homo sapiens	0	0	live	CTD-3224K15.3		gene_id:ENSG00000272255.1, gene_status:NOVEL, gene_type:lincRNA			5		139645002	139644460	minus		
9606	Homo sapiens	0	0	live	CTD-3224K15.2		gene_id:ENSG00000250635.1, gene_status:NOVEL, gene_type:lincRNA			5		139649728	139648999	minus		
9606	Homo sapiens	0	0	live	CTB-35F21.1		gene_id:ENSG00000249526.1, gene_status:NOVEL, gene_type:lincRNA			5		139684645	139745010	plus		
9606	Homo sapiens	0	0	live	CTB-35F21.2		gene_id:ENSG00000249131.1, gene_status:NOVEL, gene_type:lincRNA			5		139746223	139741349	minus		
9606	Homo sapiens	0	0	live	CTB-35F21.3		gene_id:ENSG00000251387.1, gene_status:NOVEL, gene_type:lincRNA			5		139775406	139772528	minus		
9606	Homo sapiens	0	0	live	CTB-35F21.5		gene_id:ENSG00000271792.1, gene_status:NOVEL, gene_type:lincRNA			5		139775305	139775472	plus		
9606	Homo sapiens	0	0	live	CTB-35F21.4		gene_id:ENSG00000250692.1, gene_status:NOVEL, gene_type:antisense			5		139848290	139856389	plus		
9606	Homo sapiens	0	0	live	LINC01024		gene_id:ENSG00000245146.5, gene_status:NOVEL, gene_type:antisense			5		140108630	140072857	minus		
9606	Homo sapiens	0	0	live	CTB-131B5.5		gene_id:ENSG00000254363.5, gene_status:NOVEL, gene_type:processed_transcript			5		140157319	140173051	plus		
9606	Homo sapiens	0	0	live	CTB-131B5.2		gene_id:ENSG00000250069.1, gene_status:NOVEL, gene_type:sense_intronic			5		140200163	140203187	plus		
9606	Homo sapiens	0	0	live	CTC-329D1.3		gene_id:ENSG00000253965.1, gene_status:NOVEL, gene_type:antisense			5		140357794	140348484	minus		
9606	Homo sapiens	0	0	live	CTC-329D1.2		gene_id:ENSG00000249637.1, gene_status:NOVEL, gene_type:antisense			5		140401367	140370891	minus		
9606	Homo sapiens	0	0	live	AC005609.16		gene_id:ENSG00000279726.1, gene_status:NOVEL, gene_type:antisense			5		140822193	140788457	minus		
9606	Homo sapiens	0	0	live	AC005609.19		gene_id:ENSG00000278907.1, gene_status:NOVEL, gene_type:antisense			5		140849696	140849105	minus		
9606	Homo sapiens	0	0	live	AC005609.20		gene_id:ENSG00000278946.1, gene_status:NOVEL, gene_type:antisense			5		140867959	140867513	minus		
9606	Homo sapiens	0	0	live	AC005609.18		gene_id:ENSG00000278915.1, gene_status:NOVEL, gene_type:antisense			5		140875922	140875346	minus		
9606	Homo sapiens	0	0	live	AC005609.17		gene_id:ENSG00000278901.1, gene_status:NOVEL, gene_type:antisense			5		140882642	140878073	minus		
9606	Homo sapiens	0	0	live	CTC-270D5.2		gene_id:ENSG00000279028.1, gene_status:NOVEL, gene_type:antisense			5		140966490	140966212	minus		
9606	Homo sapiens	0	0	live	CTC-270D5.1		gene_id:ENSG00000279047.2, gene_status:NOVEL, gene_type:antisense			5		141096402	141046260	minus		
9606	Homo sapiens	0	0	live	CH17-140K24.1		gene_id:ENSG00000279558.1, gene_status:NOVEL, gene_type:lincRNA			5		141078076	141084481	plus		
9606	Homo sapiens	0	0	live	AC005754.7		gene_id:ENSG00000272154.3, gene_status:NOVEL, gene_type:antisense			5		141174391	141100242	minus		
9606	Homo sapiens	0	0	live	AC005754.8		gene_id:ENSG00000272108.1, gene_status:NOVEL, gene_type:lincRNA			5		141118680	141120765	plus		
9606	Homo sapiens	0	0	live	CH17-140K24.2		gene_id:ENSG00000280029.2, gene_status:NOVEL, gene_type:antisense			5		141245380	141136683	minus		
9606	Homo sapiens	0	0	live	CH17-140K24.3		gene_id:ENSG00000280336.1, gene_status:NOVEL, gene_type:lincRNA			5		141168231	141168893	plus		
9606	Homo sapiens	0	0	live	CH17-140K24.4		gene_id:ENSG00000279472.1, gene_status:NOVEL, gene_type:processed_transcript			5		141177849	141182369	plus		
9606	Homo sapiens	0	0	live	CH17-140K24.7		gene_id:ENSG00000278936.1, gene_status:NOVEL, gene_type:antisense			5		141201396	141183401	minus		
9606	Homo sapiens	0	0	live	CH17-140K24.6		gene_id:ENSG00000279375.1, gene_status:NOVEL, gene_type:antisense			5		141194088	141191599	minus		
9606	Homo sapiens	0	0	live	AC005618.6		gene_id:ENSG00000272070.1, gene_status:NOVEL, gene_type:lincRNA			5		141326210	141329357	plus		
9606	Homo sapiens	0	0	live	AC005618.8		gene_id:ENSG00000280026.1, gene_status:NOVEL, gene_type:antisense			5		141350662	141350109	minus		
9606	Homo sapiens	0	0	live	AC005618.9		gene_id:ENSG00000279855.1, gene_status:NOVEL, gene_type:antisense			5		141427752	141427295	minus		
9606	Homo sapiens	0	0	live	CTD-2024I7.18		gene_id:ENSG00000273557.1, gene_status:NOVEL, gene_type:sense_intronic			5		141468465	141471528	plus		
9606	Homo sapiens	0	0	live	CTD-2024I7.13		gene_id:ENSG00000246422.2, gene_status:NOVEL, gene_type:antisense			5		141558311	141565263	plus		
9606	Homo sapiens	0	0	live	AC008781.7		gene_id:ENSG00000228737.2, gene_status:NOVEL, gene_type:antisense			5		141618414	141626481	plus		
9606	Homo sapiens	0	0	live	AC005753.1		gene_id:ENSG00000278925.1, gene_status:KNOWN, gene_type:TEC			5		141826325	141825708	minus		
9606	Homo sapiens	0	0	live	AC005740.6		gene_id:ENSG00000271871.1, gene_status:NOVEL, gene_type:antisense			5		141952419	141953375	plus		
9606	Homo sapiens	0	0	live	AC005740.5		gene_id:ENSG00000254099.1, gene_status:NOVEL, gene_type:antisense			5		141982687	141970637	minus		
9606	Homo sapiens	0	0	live	CTC-463A16.1		gene_id:ENSG00000280047.1, gene_status:KNOWN, gene_type:TEC			5		142165767	142168387	plus		
9606	Homo sapiens	0	0	live	SPRY4-IT1		gene_id:ENSG00000281881.1, gene_status:KNOWN, gene_type:lincRNA			5		142318322	142317620	minus		
9606	Homo sapiens	0	0	live	AC005592.2		gene_id:ENSG00000231185.5, gene_status:NOVEL, gene_type:antisense			5		142325293	142672001	plus		
9606	Homo sapiens	0	0	live	AC005592.3		gene_id:ENSG00000261757.1, gene_status:NOVEL, gene_type:lincRNA			5		142703782	142705421	plus		
9606	Homo sapiens	0	0	live	AC005592.1		gene_id:ENSG00000236714.1, gene_status:NOVEL, gene_type:lincRNA			5		142745600	142760998	plus		
9606	Homo sapiens	0	0	live	ARHGAP26-AS1		gene_id:ENSG00000226272.4, gene_status:NOVEL, gene_type:antisense			5		142868922	142859604	minus		
9606	Homo sapiens	0	0	live	ARHGAP26-IT1		gene_id:ENSG00000230789.1, gene_status:NOVEL, gene_type:sense_intronic			5		143192500	143194166	plus		
9606	Homo sapiens	0	0	live	RP11-278J6.5		gene_id:ENSG00000279679.1, gene_status:KNOWN, gene_type:TEC			5		143375883	143375628	minus		
9606	Homo sapiens	0	0	live	RP11-278J6.4		gene_id:ENSG00000279130.1, gene_status:KNOWN, gene_type:TEC			5		143406959	143407420	plus		
9606	Homo sapiens	0	0	live	CTD-2050E21.1		gene_id:ENSG00000249429.1, gene_status:NOVEL, gene_type:lincRNA			5		143531350	143489855	minus		
9606	Homo sapiens	0	0	live	CTD-2050E21.2		gene_id:ENSG00000251205.2, gene_status:NOVEL, gene_type:lincRNA			5		143559219	143562548	plus		
9606	Homo sapiens	0	0	live	CTB-57H20.1		gene_id:ENSG00000249881.1, gene_status:NOVEL, gene_type:sense_overlapping			5		143605628	143828772	plus		
9606	Homo sapiens	0	0	live	CTC-218H9.1		gene_id:ENSG00000249605.1, gene_status:NOVEL, gene_type:sense_intronic			5		144369334	144385310	plus		
9606	Homo sapiens	0	0	live	CTC-367F4.1		gene_id:ENSG00000251031.1, gene_status:NOVEL, gene_type:lincRNA			5		145228982	145222610	minus		
9606	Homo sapiens	0	0	live	CTC-806A22.1		gene_id:ENSG00000250842.1, gene_status:NOVEL, gene_type:lincRNA			5		145381670	145337932	minus		
9606	Homo sapiens	0	0	live	CTB-73N10.1		gene_id:ENSG00000248125.1, gene_status:NOVEL, gene_type:lincRNA			5		145429868	145451099	plus		
9606	Homo sapiens	0	0	live	RP11-118M9.3		gene_id:ENSG00000251556.1, gene_status:NOVEL, gene_type:antisense			5		146099406	146120412	plus		
9606	Homo sapiens	0	0	live	CTC-359M8.1		gene_id:ENSG00000250025.2, gene_status:NOVEL, gene_type:antisense			5		146376963	146307098	minus		
9606	Homo sapiens	0	0	live	CTC-359M8.3		gene_id:ENSG00000271724.1, gene_status:NOVEL, gene_type:sense_intronic			5		146376219	146375591	minus		
9606	Homo sapiens	0	0	live	CTB-1H10.1		gene_id:ENSG00000248842.1, gene_status:NOVEL, gene_type:lincRNA			5		146400981	146407359	plus		
9606	Homo sapiens	0	0	live	CTB-99A3.1		gene_id:ENSG00000250407.1, gene_status:NOVEL, gene_type:antisense			5		146563226	146617004	plus		
9606	Homo sapiens	0	0	live	PPP2R2B-IT1		gene_id:ENSG00000249553.1, gene_status:NOVEL, gene_type:sense_intronic			5		146919506	146914207	minus		
9606	Homo sapiens	0	0	live	CTC-255N20.1		gene_id:ENSG00000250343.1, gene_status:NOVEL, gene_type:antisense			5		147234859	147180204	minus		
9606	Homo sapiens	0	0	live	CTB-108O6.2		gene_id:ENSG00000272239.1, gene_status:NOVEL, gene_type:antisense			5		147401760	147401996	plus		
9606	Homo sapiens	0	0	live	JAKMIP2-AS1		gene_id:ENSG00000280780.1, gene_status:KNOWN, gene_type:antisense			5		147559994	147662009	plus		
9606	Homo sapiens	0	0	live	CTC-327F10.5		gene_id:ENSG00000248362.1, gene_status:NOVEL, gene_type:antisense			5		147886878	147886086	minus		
9606	Homo sapiens	0	0	live	CTC-327F10.4		gene_id:ENSG00000251320.1, gene_status:NOVEL, gene_type:antisense			5		147887112	147887704	plus		
9606	Homo sapiens	0	0	live	CTC-295J13.3		gene_id:ENSG00000248109.1, gene_status:NOVEL, gene_type:lincRNA			5		148238570	148242594	plus		
9606	Homo sapiens	0	0	live	RP11-373N22.3		gene_id:ENSG00000247199.3, gene_status:NOVEL, gene_type:antisense			5		148383783	148268307	minus		
9606	Homo sapiens	0	0	live	CTD-2283N19.1		gene_id:ENSG00000251330.3, gene_status:NOVEL, gene_type:antisense			5		148430807	148430159	minus		
9606	Homo sapiens	0	0	live	CTB-160O22.1		gene_id:ENSG00000253297.1, gene_status:NOVEL, gene_type:sense_intronic			5		148646390	148644687	minus		
9606	Homo sapiens	0	0	live	RP11-44B19.1		gene_id:ENSG00000272411.1, gene_status:NOVEL, gene_type:antisense			5		148970340	148970653	plus		
9606	Homo sapiens	0	0	live	CTC-529P8.1		gene_id:ENSG00000250072.4, gene_status:NOVEL, gene_type:lincRNA			5		149063317	149109787	plus		
9606	Homo sapiens	0	0	live	RP11-331K21.1		gene_id:ENSG00000248647.2, gene_status:NOVEL, gene_type:antisense			5		149276776	149163955	minus		
9606	Homo sapiens	0	0	live	AC012613.2		gene_id:ENSG00000253406.1, gene_status:NOVEL, gene_type:antisense			5		149276805	149216523	minus		
9606	Homo sapiens	0	0	live	GRPEL2-AS1		gene_id:ENSG00000253618.1, gene_status:NOVEL, gene_type:antisense			5		149357642	149348116	minus		
9606	Homo sapiens	0	0	live	RP11-394O4.3		gene_id:ENSG00000253865.1, gene_status:NOVEL, gene_type:antisense			5		149372174	149375116	plus		
9606	Homo sapiens	0	0	live	MIR143HG		gene_id:ENSG00000249669.6, gene_status:KNOWN, gene_type:lincRNA			5		149406689	149428678	plus		
9606	Homo sapiens	0	0	live	RP11-394O4.6		gene_id:ENSG00000275871.1, gene_status:NOVEL, gene_type:lincRNA			5		149428289	149425771	minus		
9606	Homo sapiens	0	0	live	RP11-394O4.5		gene_id:ENSG00000269936.3, gene_status:NOVEL, gene_type:lincRNA			5		149430286	149432834	plus		
9606	Homo sapiens	0	0	live	CTB-89H12.4		gene_id:ENSG00000230551.4, gene_status:NOVEL, gene_type:processed_transcript			5		149504670	149494314	minus		
9606	Homo sapiens	0	0	live	CTC-367J11.1		gene_id:ENSG00000254333.1, gene_status:NOVEL, gene_type:lincRNA			5		150485968	150475531	minus		
9606	Homo sapiens	0	0	live	CTB-140J7.2		gene_id:ENSG00000253852.1, gene_status:NOVEL, gene_type:antisense			5		150615354	150608428	minus		
9606	Homo sapiens	0	0	live	CTC-345K18.2		gene_id:ENSG00000250309.2, gene_status:NOVEL, gene_type:antisense			5		150672390	150670658	minus		
9606	Homo sapiens	0	0	live	CTB-17P3.4		gene_id:ENSG00000254298.1, gene_status:NOVEL, gene_type:lincRNA			5		151158462	151158106	minus		
9606	Homo sapiens	0	0	live	CTC-251D13.1		gene_id:ENSG00000271795.1, gene_status:NOVEL, gene_type:antisense			5		151509453	151512769	plus		
9606	Homo sapiens	0	0	live	CTB-113P19.4		gene_id:ENSG00000260581.1, gene_status:NOVEL, gene_type:antisense			5		151652275	151655449	plus		
9606	Homo sapiens	0	0	live	CTB-113P19.1		gene_id:ENSG00000249035.5, gene_status:NOVEL, gene_type:antisense			5		151676945	151724782	plus		
9606	Homo sapiens	0	0	live	CTB-113P19.5		gene_id:ENSG00000272112.1, gene_status:NOVEL, gene_type:lincRNA			5		151725356	151724831	minus		
9606	Homo sapiens	0	0	live	CTB-113P19.3		gene_id:ENSG00000253921.1, gene_status:NOVEL, gene_type:antisense			5		151753992	151767247	plus		
9606	Homo sapiens	0	0	live	CTB-12O2.1		gene_id:ENSG00000254226.4, gene_status:NOVEL, gene_type:lincRNA			5		151949571	152270448	plus		
9606	Homo sapiens	0	0	live	LINC01470		gene_id:ENSG00000249484.7, gene_status:NOVEL, gene_type:lincRNA			5		153223543	152618965	minus		
9606	Homo sapiens	0	0	live	AC091962.3		gene_id:ENSG00000251183.1, gene_status:NOVEL, gene_type:lincRNA			5		153898987	153887428	minus		
9606	Homo sapiens	0	0	live	RP11-461L18.1		gene_id:ENSG00000261382.1, gene_status:NOVEL, gene_type:lincRNA			5		153901459	153903223	plus		
9606	Homo sapiens	0	0	live	SAP30L-AS1		gene_id:ENSG00000245275.6, gene_status:NOVEL, gene_type:antisense			5		154445850	154329437	minus		
9606	Homo sapiens	0	0	live	CTB-158E9.1		gene_id:ENSG00000254293.1, gene_status:NOVEL, gene_type:lincRNA			5		154486150	154483917	minus		
9606	Homo sapiens	0	0	live	CTC-340I23.2		gene_id:ENSG00000254163.1, gene_status:NOVEL, gene_type:antisense			5		156739812	156704058	minus		
9606	Homo sapiens	0	0	live	CTB-120L21.1		gene_id:ENSG00000254246.1, gene_status:NOVEL, gene_type:antisense			5		157104788	157114900	plus		
9606	Homo sapiens	0	0	live	CTB-4E7.1		gene_id:ENSG00000253980.1, gene_status:NOVEL, gene_type:antisense			5		157224380	157199242	minus		
9606	Homo sapiens	0	0	live	CTC-248O19.1		gene_id:ENSG00000253653.1, gene_status:NOVEL, gene_type:antisense			5		157266625	157260122	minus		
9606	Homo sapiens	0	0	live	CTB-109A12.1		gene_id:ENSG00000251405.2, gene_status:NOVEL, gene_type:sense_overlapping			5		157460078	157362615	minus		
9606	Homo sapiens	0	0	live	CTB-47B11.3		gene_id:ENSG00000248544.2, gene_status:NOVEL, gene_type:antisense			5		157384950	157375741	minus		
9606	Homo sapiens	0	0	live	AC106801.1		gene_id:ENSG00000253519.1, gene_status:NOVEL, gene_type:antisense			5		157565964	157569098	plus		
9606	Homo sapiens	0	0	live	AC008694.3		gene_id:ENSG00000253798.1, gene_status:NOVEL, gene_type:antisense			5		157690266	157682985	minus		
9606	Homo sapiens	0	0	live	CTC-436K13.5		gene_id:ENSG00000253792.1, gene_status:NOVEL, gene_type:lincRNA			5		158176422	158173601	minus		
9606	Homo sapiens	0	0	live	CTC-436K13.1		gene_id:ENSG00000253673.1, gene_status:NOVEL, gene_type:lincRNA			5		158175396	158200016	plus		
9606	Homo sapiens	0	0	live	CTC-436K13.6		gene_id:ENSG00000253449.1, gene_status:NOVEL, gene_type:lincRNA			5		158234376	158225352	minus		
9606	Homo sapiens	0	0	live	CTC-436K13.3		gene_id:ENSG00000253424.1, gene_status:NOVEL, gene_type:lincRNA			5		158256137	158258436	plus		
9606	Homo sapiens	0	0	live	CTC-436K13.2		gene_id:ENSG00000253134.1, gene_status:NOVEL, gene_type:lincRNA			5		158275711	158278813	plus		
9606	Homo sapiens	0	0	live	RP11-524N5.1		gene_id:ENSG00000276778.1, gene_status:NOVEL, gene_type:lincRNA			5		158409773	158320683	minus		
9606	Homo sapiens	0	0	live	RP11-542A14.1		gene_id:ENSG00000254350.1, gene_status:NOVEL, gene_type:lincRNA			5		158424585	158452758	plus		
9606	Homo sapiens	0	0	live	RP11-542A14.2		gene_id:ENSG00000272085.1, gene_status:NOVEL, gene_type:lincRNA			5		158464465	158464678	plus		
9606	Homo sapiens	0	0	live	RP11-32D16.1		gene_id:ENSG00000254135.1, gene_status:NOVEL, gene_type:lincRNA			5		158485190	158534438	plus		
9606	Homo sapiens	0	0	live	CTD-2363C16.1		gene_id:ENSG00000253811.1, gene_status:NOVEL, gene_type:antisense			5		158983006	158984789	plus		
9606	Homo sapiens	0	0	live	CTD-2363C16.2		gene_id:ENSG00000253456.1, gene_status:NOVEL, gene_type:antisense			5		158985806	158987199	plus		
9606	Homo sapiens	0	0	live	RP11-175K6.1		gene_id:ENSG00000245812.2, gene_status:NOVEL, gene_type:lincRNA			5		159100483	159117478	plus		
9606	Homo sapiens	0	0	live	RP11-175K6.2		gene_id:ENSG00000279204.1, gene_status:KNOWN, gene_type:TEC			5		159106380	159108617	plus		
9606	Homo sapiens	0	0	live	CTB-11I22.1		gene_id:ENSG00000253256.1, gene_status:NOVEL, gene_type:antisense			5		159209921	159248796	plus		
9606	Homo sapiens	0	0	live	CTB-11I22.2		gene_id:ENSG00000253315.1, gene_status:NOVEL, gene_type:lincRNA			5		159227715	159245127	plus		
9606	Homo sapiens	0	0	live	AC008697.1		gene_id:ENSG00000249738.5, gene_status:NOVEL, gene_type:lincRNA			5		159310933	159362834	plus		
9606	Homo sapiens	0	0	live	AC008703.1		gene_id:ENSG00000253298.1, gene_status:NOVEL, gene_type:lincRNA			5		159466276	159448556	minus		
9606	Homo sapiens	0	0	live	AC008691.1		gene_id:ENSG00000254199.1, gene_status:NOVEL, gene_type:lincRNA			5		159761061	159748233	minus		
9606	Homo sapiens	0	0	live	AC011343.1		gene_id:ENSG00000253311.1, gene_status:NOVEL, gene_type:lincRNA			5		159871384	159776772	minus		
9606	Homo sapiens	0	0	live	CTB-127C13.1		gene_id:ENSG00000247699.2, gene_status:NOVEL, gene_type:antisense			5		160204826	160195744	minus		
9606	Homo sapiens	0	0	live	CTC-231O11.1		gene_id:ENSG00000253522.3, gene_status:NOVEL, gene_type:lincRNA			5		160468268	160487426	plus		
9606	Homo sapiens	0	0	live	CTC-348L5.1		gene_id:ENSG00000253687.1, gene_status:NOVEL, gene_type:antisense			5		160613873	160639183	plus		
9606	Homo sapiens	0	0	live	CTC-529G1.1		gene_id:ENSG00000254391.1, gene_status:NOVEL, gene_type:antisense			5		160685351	160692889	plus		
9606	Homo sapiens	0	0	live	RP11-109J4.1		gene_id:ENSG00000253417.4, gene_status:NOVEL, gene_type:lincRNA			5		160938626	160931778	minus		
9606	Homo sapiens	0	0	live	RP11-348M17.2		gene_id:ENSG00000253403.1, gene_status:NOVEL, gene_type:antisense			5		161689408	161687347	minus		
9606	Homo sapiens	0	0	live	LINC01202		gene_id:ENSG00000280776.1, gene_status:KNOWN, gene_type:lincRNA			5		162001196	161910252	minus		
9606	Homo sapiens	0	0	live	RP11-96G10.1		gene_id:ENSG00000254173.1, gene_status:NOVEL, gene_type:lincRNA			5		162427345	162424378	minus		
9606	Homo sapiens	0	0	live	RP11-167P20.1		gene_id:ENSG00000254186.1, gene_status:NOVEL, gene_type:lincRNA			5		162623461	162558685	minus		
9606	Homo sapiens	0	0	live	RP11-541P9.3		gene_id:ENSG00000250061.4, gene_status:NOVEL, gene_type:antisense			5		163437326	163012265	minus		
9606	Homo sapiens	0	0	live	HMMR-AS1		gene_id:ENSG00000251018.2, gene_status:NOVEL, gene_type:antisense			5		163494058	163483065	minus		
9606	Homo sapiens	0	0	live	CTC-207P7.1		gene_id:ENSG00000253331.1, gene_status:NOVEL, gene_type:lincRNA			5		164234097	164119098	minus		
9606	Homo sapiens	0	0	live	CTB-32P11.1		gene_id:ENSG00000253538.1, gene_status:NOVEL, gene_type:lincRNA			5		164209631	164211892	plus		
9606	Homo sapiens	0	0	live	CTC-340A15.2		gene_id:ENSG00000241956.8, gene_status:NOVEL, gene_type:antisense			5		164296696	165171643	plus		
9606	Homo sapiens	0	0	live	CTD-2313P7.1		gene_id:ENSG00000253236.1, gene_status:NOVEL, gene_type:lincRNA			5		164467402	164448422	minus		
9606	Homo sapiens	0	0	live	CTB-181F24.1		gene_id:ENSG00000254066.1, gene_status:NOVEL, gene_type:lincRNA			5		165241752	165220577	minus		
9606	Homo sapiens	0	0	live	CTC-535M15.2		gene_id:ENSG00000253693.1, gene_status:NOVEL, gene_type:lincRNA			5		165349030	165778689	plus		
9606	Homo sapiens	0	0	live	RP11-67M9.1		gene_id:ENSG00000254171.1, gene_status:NOVEL, gene_type:lincRNA			5		166128498	166155439	plus		
9606	Homo sapiens	0	0	live	CTB-7E3.1		gene_id:ENSG00000254130.1, gene_status:NOVEL, gene_type:lincRNA			5		166926370	166905222	minus		
9606	Homo sapiens	0	0	live	CTC-264O10.2		gene_id:ENSG00000253713.1, gene_status:NOVEL, gene_type:lincRNA			5		167119585	167116318	minus		
9606	Homo sapiens	0	0	live	CTC-264O10.1		gene_id:ENSG00000253469.1, gene_status:NOVEL, gene_type:lincRNA			5		167168401	167164934	minus		
9606	Homo sapiens	0	0	live	CTB-180C19.1		gene_id:ENSG00000254365.1, gene_status:NOVEL, gene_type:antisense			5		167294273	167287320	minus		
9606	Homo sapiens	0	0	live	CTC-286N12.1		gene_id:ENSG00000254297.1, gene_status:NOVEL, gene_type:antisense			5		167303372	167296234	minus		
9606	Homo sapiens	0	0	live	CTB-105L4.2		gene_id:ENSG00000253527.1, gene_status:NOVEL, gene_type:antisense			5		167309870	167306273	minus		
9606	Homo sapiens	0	0	live	CTB-78F1.1		gene_id:ENSG00000254187.1, gene_status:NOVEL, gene_type:antisense			5		167660481	167653228	minus		
9606	Homo sapiens	0	0	live	CTB-78F1.2		gene_id:ENSG00000253357.1, gene_status:NOVEL, gene_type:sense_intronic			5		167721363	167729124	plus		
9606	Homo sapiens	0	0	live	CTC-353G13.1		gene_id:ENSG00000253660.1, gene_status:NOVEL, gene_type:antisense			5		167953469	167937717	minus		
9606	Homo sapiens	0	0	live	CTB-77H17.1		gene_id:ENSG00000253947.1, gene_status:NOVEL, gene_type:antisense			5		167967086	167965187	minus		
9606	Homo sapiens	0	0	live	CTB-178M22.1		gene_id:ENSG00000253925.1, gene_status:NOVEL, gene_type:antisense			5		168187719	168085329	minus		
9606	Homo sapiens	0	0	live	CTB-105N12.2		gene_id:ENSG00000279739.1, gene_status:KNOWN, gene_type:TEC			5		168128856	168130422	plus		
9606	Homo sapiens	0	0	live	CTB-178M22.2		gene_id:ENSG00000253978.1, gene_status:NOVEL, gene_type:antisense			5		168232357	168229583	minus		
9606	Homo sapiens	0	0	live	CTC-558O2.2		gene_id:ENSG00000254192.1, gene_status:NOVEL, gene_type:antisense			5		168654513	168667761	plus		
9606	Homo sapiens	0	0	live	CTC-558O2.1		gene_id:ENSG00000254042.1, gene_status:NOVEL, gene_type:antisense			5		168706567	168720884	plus		
9606	Homo sapiens	0	0	live	CTB-174D11.2		gene_id:ENSG00000248965.1, gene_status:NOVEL, gene_type:antisense			5		168993000	168995677	plus		
9606	Homo sapiens	0	0	live	CTB-174D11.3		gene_id:ENSG00000279752.1, gene_status:KNOWN, gene_type:TEC			5		169013146	169012148	minus		
9606	Homo sapiens	0	0	live	CTB-174D11.1		gene_id:ENSG00000248222.4, gene_status:NOVEL, gene_type:antisense			5		169013227	169037998	plus		
9606	Homo sapiens	0	0	live	CTB-37A13.1		gene_id:ENSG00000253269.1, gene_status:NOVEL, gene_type:antisense			5		169779365	169772966	minus		
9606	Homo sapiens	0	0	live	LINC01187		gene_id:ENSG00000249601.2, gene_status:NOVEL, gene_type:lincRNA			5		170199141	170191579	minus		
9606	Homo sapiens	0	0	live	CTB-114C7.4		gene_id:ENSG00000250274.1, gene_status:NOVEL, gene_type:lincRNA			5		170312716	170308701	minus		
9606	Homo sapiens	0	0	live	LINC01366		gene_id:ENSG00000235172.6, gene_status:NOVEL, gene_type:lincRNA			5		170331429	170333879	plus		
9606	Homo sapiens	0	0	live	CTD-2270F17.1		gene_id:ENSG00000253647.1, gene_status:NOVEL, gene_type:antisense			5		170389493	170422844	plus		
9606	Homo sapiens	0	0	live	CTB-147C13.1		gene_id:ENSG00000253858.1, gene_status:NOVEL, gene_type:antisense			5		170486407	170483806	minus		
9606	Homo sapiens	0	0	live	CTC-265N9.1		gene_id:ENSG00000253591.1, gene_status:NOVEL, gene_type:antisense			5		170681437	170639158	minus		
