tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	723964	0	live	Mir30c-2	Mirn30c-2, mir-30c-2	microRNA 30c-2	mir 30c-2|mmu-mir-30c-2	1	1	NC_000067.6	23291701	23291784	plus	1		
10090	Mus musculus	735271	0	live	Mir709	Mirn709, mir-709, mmu-mir-709	microRNA 709	MIR 709	8	8	NC_000074.6	84086099	84086186	plus	1		
10090	Mus musculus	723854	0	live	Mir370	Mirn370, mir-370, mmu-mir-370	microRNA 370	mir 370	12	12	NC_000078.6	109618258	109618336	plus	1		
10090	Mus musculus	723910	0	live	Mir351	Mirn351, mmu-mir-351	microRNA 351	mir 351	X	X	NC_000086.7	53053255	53053353	minus	1		
10090	Mus musculus	387186	0	live	Mir191	Mirn191, mir-191, mmu-mir-191	microRNA 191		9	9	NC_000075.6	108568319	108568392	plus	1		
10090	Mus musculus	723876	0	live	Mir486	Mirn486, mir-486a, mmu-mir-486, mmu-mir-486a	microRNA 486	mir 486	8	8	NC_000074.6	23142555	23142682	plus	1		
10090	Mus musculus	387252	0	live	Mirlet7f-1	Mirlet7f1, Mirnlet7f1, let-7f-1	microRNA let7f-1	microRNA let7f1|mmu-let-7f-1	13	13	NC_000079.6	48537829	48537917	minus	1		
10090	Mus musculus	723819	0	live	Mir181c	Mirn181c, mir-181c	microRNA 181c	mir 181c|mmu-mir-181c	8	8	NC_000074.6	84178873	84178961	minus	1		
10090	Mus musculus	723903	0	live	Mir181b-2	Mirn181b-2, mir-181b-2	microRNA 181b-2	mir 181b-2|mmu-mir-181b-2	2	2	NC_000068.7	38853830	38853918	plus	1		
10090	Mus musculus	723883	0	live	Mir7b	Mirn7b, mir-7b, mmu-mir-7b	microRNA 7b	mir 7b	17	17	NC_000083.6	56242988	56243098	plus	1		
10090	Mus musculus	723947	0	live	Mir98	Mirn98, mir-98, mmu-mir-98	microRNA 98	mir 98	X	X	NC_000086.7	151913214	151913321	plus	1		
10090	Mus musculus	723818	0	live	Mir135b	Mirn135b, mir-135b	microRNA 135b	mir 135b|mmu-mir-135b	1	1	NC_000067.6	132198088	132198184	plus	1		
10090	Mus musculus	100049713	0	live	Mir295	Mirn295, mir-295, mmu-miR-295	microRNA 295	microRNA mir-295	7	7	NC_000073.6	3220773	3220841	plus	1		
10090	Mus musculus	100124432	0	live	Mir193b	Mir193, Mirn193b, mir-193b	microRNA 193b	microRNA mir-193b|mmu-mir-193b	16	16	NC_000082.6	13449523	13449601	plus	1		
10090	Mus musculus	387253	0	live	Mirlet7f-2	Mirlet7f2, Mirnlet7f2, let-7f-2	microRNA let7f-2	microRNA let7f2|mmu-let-7f-2	X	X	NC_000086.7	151912346	151912428	plus	1		
10090	Mus musculus	723839	0	live	Mir323	Mirn323, mir-323, mmu-mir-323	microRNA 323	mir 323	12	12	NC_000078.6	109712508	109712593	plus	1		
10090	Mus musculus	387198	0	live	Mir202	Mirn202, mir-202, mmu-mir-202	microRNA 202		7	7	NC_000073.6	139957689	139957760	minus	1		
10090	Mus musculus	387207	0	live	Mir211	Mirn211, mir-211, mmu-mir-211	microRNA 211		7	7	NC_000073.6	64205806	64205911	plus	1		
10090	Mus musculus	723899	0	live	Mir365-1	Mirn365-1, mir-365-1	microRNA 365-1	mir 365-1|mmu-mir-365-1	16	16	NC_000082.6	13453840	13453926	plus	1		
10090	Mus musculus	723863	0	live	Mir410	Mirn410, mmu-mir-410	microRNA 410	mir 410	12	12	NC_000078.6	109743715	109743795	plus	1		
10090	Mus musculus	723866	0	live	Mir431	Mirn431, mir-431, mmu-mir-431	microRNA 431	mir 431	12	12	NC_000078.6	109590447	109590537	plus	1		
10090	Mus musculus	723816	0	live	Mir130b	Mirn130b, mir-130b	microRNA 130b	mir 130b|mmu-mir-130b	16	16	NC_000082.6	17124061	17124142	minus	1		
10090	Mus musculus	723820	0	live	Mir196b	Mirn196b, mir-196b	microRNA 196b	mir 196b|mmu-mir-196b	6	6	NC_000072.6	52230081	52230165	minus	1		
10090	Mus musculus	100049712	0	live	Mir294	Mirn294, mir-294, mmu-miR-294	microRNA 294	microRNA mir-294	7	7	NC_000073.6	3220641	3220724	plus	1		
10090	Mus musculus	100049711	0	live	Mir292	Mirn292, mir-292a, mmu-mir-292, mmu-mir-292a	microRNA 292	microRNA mir-292	7	7	NC_000073.6	3219189	3219270	plus	1		
10090	Mus musculus	387211	0	live	Mir215	Mirn215, mir-215, mmu-mir-215	microRNA 215		1	1	NC_000067.6	185313581	185313692	plus	1		
10090	Mus musculus	100316783	0	live	Mir1b	Mir1-2-as, Mir1-2as, Mirn1-2as, mir-1b, mmu-mir-1-2-as, mmu-mir-1b	microRNA 1b	microRNA 1-2, antisense|microRNA mir-1-2-as	18 5.4 cM	18	NC_000084.6	10785446	10785567	plus	1		
10090	Mus musculus	387154	0	live	Mir136	Mirn136, mir-136, mmu-mir-136	microRNA 136		12	12	NC_000078.6	109595327	109595388	plus	1		
10090	Mus musculus	735262	0	live	Mir455	Mirn455, mir-455, mmu-mir-455	microRNA 455	mir 455	4	4	NC_000070.6	63256851	63256932	plus	1		
10090	Mus musculus	723858	0	live	Mir379	Mirn379, mir-379, mmu-mir-379	microRNA 379	mir 379	12	12	NC_000078.6	109709060	109709125	plus	1		
10090	Mus musculus	387167	0	live	Mir149	Mirn149, mir-149, mmu-mir-149	microRNA 149		1	1	NC_000067.6	92850378	92850443	plus	1		
10090	Mus musculus	387170	0	live	Mir152	Mirn152, mir-152, mmu-mir-152	microRNA 152		11	11	NC_000077.6	96850393	96850465	plus	1		
10090	Mus musculus	751537	0	live	Mir497	Mir, Mirn497, mir-497a, mmu-mir-497, mmu-mir-497a	microRNA 497		11	11	NC_000077.6	70234717	70234800	plus	1		
10090	Mus musculus	735280	0	live	Mir675	Mirn675, mir-675, mmu-mir-675	microRNA 675	mir 675	7	7	NC_000073.6	142577064	142577147	minus	1		
10090	Mus musculus	723847	0	live	Mir346	Mirn346, mir-346, mmu-mir-346	microRNA 346	mir 346	14	14	NC_000080.6	34894609	34894706	plus	1		
10090	Mus musculus	723860	0	live	Mir383	Mirn383, mir-383, mmu-mir-383	microRNA 383	mir 383	8	8	NC_000074.6	38252133	38252202	minus	1		
10090	Mus musculus	751522	0	live	Mir495	Mirn495, mir-495, mmu-mir-495	microRNA 495	mir 495	12	12	NC_000078.6	109718754	109718816	plus	1		
10090	Mus musculus	723844	0	live	Mir338	Mirn338, mir-338, mmu-mir-338	microRNA 338	mir 338	11	11	NC_000077.6	120014765	120014862	minus	1		
10090	Mus musculus	387230	0	live	Mir99b	Mirn99b, mmu-mir-99b	microRNA 99b		17	17	NC_000083.6	17830188	17830257	plus	1		
10090	Mus musculus	75957	0	live	Mir17hg	5033413D16Rik, Mirhg1, OTTMUSG00000033261, mir-17-92	Mir17 host gene (non-protein coding)	Mir17 host gene 1 (non-protein coding)|microRNA host gene 1 (non-protein coding)	14	14	NC_000080.6	115044390	115046728	plus	1		
10090	Mus musculus	723837	0	live	Mir32	Mirn32, mir-32, mmu-mir-32	microRNA 32	mir 32	4	4	NC_000070.6	56895229	56895298	minus	1		
10090	Mus musculus	723906	0	live	Mir296	Mirn296, mir-296, mmu-mir-296	microRNA 296	mir 296	2	2	NC_000068.7	174267047	174267125	minus	1		
10090	Mus musculus	387251	0	live	Mirlet7i	Mirnlet7i, let-7i, mmu-let-7i	microRNA let7i		10	10	NC_000076.6	122985640	122985724	minus	1		
10090	Mus musculus	387157	0	live	Mir139	Mirn139, mir-139, mmu-mir-139	microRNA 139		7	7	NC_000073.6	101475376	101475443	plus	1		
10090	Mus musculus	723928	0	live	Mir302d	Mirn302d, mir-302d	microRNA 302d	mir 302d|mmu-mir-302d	3	3	NC_000069.6	127545624	127545689	plus	1		
10090	Mus musculus	723924	0	live	Mir218-2	Mirn218-2, mir-218-2	microRNA 218-2	mir 218-2|mmu-mir-218-2	11	11	NC_000077.6	35616816	35616925	plus	1		
10090	Mus musculus	723822	0	live	Mir218-1	Mirn218-1, mir-218-1	microRNA 218-1	mir 218-1|mmu-mir-218-1	5	5	NC_000071.6	48223942	48224051	plus	1		
10090	Mus musculus	723912	0	live	Mir382	Mirn382, mir-382, mmu-mir-382	microRNA 382	mir 382	12	12	NC_000078.6	109733771	109733846	plus	1		
10090	Mus musculus	387212	0	live	Mir216a	Mirn216, Mirn216a, mir-216a, mmu-mir-216	microRNA 216a	mmu-mir-216a	11	11	NC_000077.6	28757012	28757083	plus	1		
10090	Mus musculus	723953	0	live	Mir129-2	Mirn129-2, mir-129-2	microRNA 129-2	mmu-mir-129-2	2	2	NC_000068.7	94241364	94241453	minus	1		
10090	Mus musculus	723901	0	live	Mir542	Mirn542, mir-542, mmu-mir-542	microRNA 542	mir 542	X	X	NC_000086.7	53049403	53049487	minus	1		
10090	Mus musculus	100124433	0	live	Mir208b	Mirn208b, mir-208b	microRNA 208b	microRNA mir-208b|mmu-mir-208b	14	14	NC_000080.6	54975700	54975776	minus	1		
10090	Mus musculus	387171	0	live	Mir153	Mirn153, mir-153, mmu-mir-153	microRNA 153		12	12	NC_000078.6	117250817	117250885	plus	1		
10090	Mus musculus	735257	0	live	Mir467b	Mirn467b, mir-467b	microRNA 467b	microRNA mir-467b|mir 467b|mmu-mir-467b	2	2	NC_000068.7	10481248	10481320	plus	1		
10090	Mus musculus	723948	0	live	Mir302b	Mirn302b, mir-302b	microRNA 302b	mir 302b|mmu-mir-302b	3	3	NC_000069.6	127545228	127545301	plus	1		
10090	Mus musculus	100049549	0	live	Mir181d	Mirn181d, mir-181d	microRNA 181d	mmu-mir-181d	8	8	NC_000074.6	84178716	84178787	minus	1		
10090	Mus musculus	723934	0	live	Mir376b	Mirn376b, mir-376b	microRNA 376b	mir 376b|mmu-mir-376b	12	12	NC_000078.6	109723458	109723539	plus	1		
10090	Mus musculus	387185	0	live	Mir190a	Mir190, Mirn190, mir-190, mir-190a, mmu-mir-190, mmu-mir-190a	microRNA 190a	microRNA 190	9	9	NC_000075.6	67236660	67236726	minus	1		
10090	Mus musculus	791070	0	live	Mir744	Mirn744, mir-744, mmu-mir-744	microRNA 744		11	11	NC_000077.6	65734733	65734832	minus	1		
10090	Mus musculus	723896	0	live	Mir324	Mirn324, mir-324, mmu-mir-324	microRNA 324	mir 324	11	11	NC_000077.6	70012043	70012131	plus	1		
10090	Mus musculus	723898	0	live	Mir339	Mirn339, mir-339, mmu-mir-339	microRNA 339	mir 339	5	5	NC_000071.6	139369650	139369745	minus	1		
10090	Mus musculus	387172	0	live	Mir154	Mirn154, mir-154, mmu-mir-154	microRNA 154		12	12	NC_000078.6	109738433	109738498	plus	1		
10090	Mus musculus	723852	0	live	Mir363	Mirn363, mir-363, mmu-mir-363	microRNA 363	mir 363	X	X	NC_000086.7	52741693	52741767	minus	1		
10090	Mus musculus	735286	0	live	Mir467a-1	Mir467a, Mirn467, Mirn467a, Mirn467a-1, mir-467a-1, mmu-mir-467, mmu-mir-467a, mmu-mir-467a-1	microRNA 467a-1	microRNA 467|microRNA 467a|microRNA mir-467a|mir 467|mir 467a	2	2	NC_000068.7	10476346	10476418	plus	1		
10090	Mus musculus	723842	0	live	Mir329	Mirn329, mir-329, mmu-mir-329	microRNA 329	microRNA mir-329|mir 329	12	12	NC_000078.6	109713481	109713577	plus	1		
10090	Mus musculus	751546	0	live	Mir374b	Mir374, Mirn374, mir-374b, mmu-mir-374, mmu-mir-374b	microRNA 374b	microRNA 374|mir 374	X	X	NC_000086.7	103573060	103573154	minus	1		
10090	Mus musculus	387182	0	live	Mir187	Mirn187, mir-187, mmu-mir-187	microRNA 187		18	18	NC_000084.6	24429110	24429170	minus	1		
10090	Mus musculus	723850	0	live	Mir361	Mirn361, mir-361, mmu-mir-361	microRNA 361	mir 361	X	X	NC_000086.7	113074824	113074893	minus	1		
10090	Mus musculus	723941	0	live	Mir541	Mirn541, mir-541, mmu-mir-541	microRNA 541	mir 541	12	12	NC_000078.6	109742409	109742498	plus	1		
10090	Mus musculus	387232	0	live	Mir122b	Mirn122b	microRNA 122b										
10090	Mus musculus	723904	0	live	Mir219a-2	Mir219-2, Mirn219-2, mir-219a-2, mmu-mir-219a-2	microRNA 219a-2	microRNA 219-2|mir 219-2|mmu-mir-219-2	2	2	NC_000068.7	29845631	29845727	minus	1		
10090	Mus musculus	723830	0	live	Mir28a	Mir28, Mirn28, mmu-mir-28, mmu-mir-28a	microRNA 28a	microRNA 28|mir 28	16	16	NC_000082.6	24827855	24827940	plus	1		
10090	Mus musculus	723856	0	live	Mir376c	Mirn376c, mir-376c	microRNA 376c	mir 376c|mmu-mir-376c	12	12	NC_000078.6	109722718	109722803	plus	1		
10090	Mus musculus	723976	0	live	Mir652	Mirn652, miRX, mmu-mir-652	microRNA 652	mir 652	X	X	NC_000086.7	142739000	142739097	plus	1		
10090	Mus musculus	723908	0	live	Mir331	Mirn331, mmu-mir-331	microRNA 331	mir 331	10	10	NC_000076.6	93963768	93963863	minus	1		
10090	Mus musculus	723913	0	live	Mir412	Mirn412, mir-412, mmu-mir-412	microRNA 412	mir 412	12	12	NC_000078.6	109743289	109743368	plus	1		
10090	Mus musculus	723823	0	live	Mir219a-1	Mir219-1, Mirn219-1, mir-219a-1, mmu-mir-219a-1	microRNA 219a-1	microRNA 219-1|mir 219-1|mmu-mir-219-1	17	17	NC_000083.6	34024983	34025092	minus	1		
10090	Mus musculus	100124490	0	live	Mir712	Mirn712, mmu-mir-712	microRNA 712	microRNA Mirn712|microRNA mir-712									
10090	Mus musculus	100316769	0	live	Mir466l	Mirn466l, mmu-mir-466l	microRNA 466l	microRNA mir-466l	2 8.22 cM	2	NC_000068.7	10516097	10516217	plus	1		
10090	Mus musculus	723877	0	live	Mir489	Mirn489, mir-489, mmu-mir-489	microRNA 489	mir 489	6	6	NC_000072.6	3721897	3722003	minus	1		
10090	Mus musculus	723921	0	live	Mir350	Mirn350, mir-350, mmu-mir-350	microRNA 350	mir 350	1	1	NC_000067.6	176772325	176772423	minus	1		
10090	Mus musculus	723917	0	live	Mir539	Mirn539, mir-539, mmu-mir-539	microRNA 539	mir 539	12	12	NC_000078.6	109728129	109728202	plus	1		
10090	Mus musculus	387181	0	live	Mir186	Mirn186, mir-186, mmu-mir-186	microRNA 186		3	3	NC_000069.6	157544279	157544349	plus	1		
10090	Mus musculus	387237	0	live	Mir129-1	Mirn129-1, Mirn129b, miR-129b, mir-129-1	microRNA 129-1	microRNA 129b|mmu-mir-129-1	6	6	NC_000072.6	29022619	29022691	plus	1		
10090	Mus musculus	100316739	0	live	Mir1224	Mirn1224, mir-1224, mmu-mir-1224	microRNA 1224	microRNA mir-1224	16 12.48 cM	16	NC_000082.6	20604452	20604536	plus	1		
10090	Mus musculus	387203	0	live	Mir207	Mirn207, mmu-mir-207	microRNA 207		4	4	NC_000070.6	40722917	40722995	plus	1		
10090	Mus musculus	387165	0	live	Mir147	Mirn147, mmu-mir-147	microRNA 147	microRNA mir-147	2	2	NC_000068.7	122640803	122640881	plus	1		
10090	Mus musculus	387183	0	live	Mir188	Mirn188, mir-188, mmu-mir-188	microRNA 188		X	X	NC_000086.7	7247989	7248056	minus	1		
10090	Mus musculus	723911	0	live	Mir367	Mirn367, mir-367, mmu-mir-367	microRNA 367	mir 367	3	3	NC_000069.6	127545733	127545807	plus	1		
10090	Mus musculus	100049714	0	live	Mir293	Mirn293, mir-293, mmu-mir-293	microRNA 293	microRNA mir-293	7	7	NC_000073.6	3220343	3220422	plus	1		
10090	Mus musculus	100049715	0	live	Mir291a	Mirn291a, mir-291a	microRNA 291a	microRNA mir-291a|mmu-miR-291a	7	7	NC_000073.6	3218919	3219000	plus	1		
10090	Mus musculus	723867	0	live	Mir434	Mirn434, mir-434, mmu-mir-434	microRNA 434	mir 434	12	12	NC_000078.6	109594506	109594599	plus	1		
10090	Mus musculus	723840	0	live	Mir326	Mirn326, mir-326, mmu-mir-326	microRNA 326	mir 326	7	7	NC_000073.6	99552269	99552363	plus	1		
10090	Mus musculus	723933	0	live	Mir369	Mirn369, mir-369, mmu-mir-369	microRNA 369	mir 369	12	12	NC_000078.6	109743418	109743496	plus	1		
10090	Mus musculus	791073	0	live	Mir762	Mirn762, mir-762, mmu-mir-762	microRNA 762		7	7	NC_000073.6	127708487	127708562	plus	1		
10090	Mus musculus	751557	0	live	Mir615	Mir, Mirn615, mir-615, mmu-mir-615	microRNA 615		15	15	NC_000081.6	103014910	103015001	plus	1		
10090	Mus musculus	100124491	0	live	Mir874	Mirn874, mir-874, mmu-mir-874	microRNA 874	microRNA Mirn874|microRNA mir-874	13	13	NC_000079.6	58023125	58023200	minus	1		
10090	Mus musculus	732489	0	live	Mir674	Mirn674, mir-674, mmu-mir-674	microRNA 674	mir 674	2	2	NC_000068.7	117185127	117185226	plus	1		
10090	Mus musculus	723853	0	live	Mir365-2	Mirn365-2, mir-365-2	microRNA 365-2	mir 365-2|mmu-mir-365-2	11	11	NC_000077.6	79726400	79726511	plus	1		
10090	Mus musculus	100124470	0	live	Mir92b	Mirn92b, mir-92b, mmu-mir-92b	microRNA 92b	microRNA Mirn92b|microRNA mir-92b	3	3	NC_000069.6	89227116	89227198	minus	1		
10090	Mus musculus	735283	0	live	Mir702	Mirn702, mir-702, mmu-mir-702	microRNA 702	mir 702	5	5	NC_000071.6	136991433	136991541	plus	1		
10090	Mus musculus	723832	0	live	Mir298	Mirn298, mir-298, mmu-mir-298	microRNA 298	mir 298	2	2	NC_000068.7	174267504	174267585	minus	1		
10090	Mus musculus	723843	0	live	Mir337	Mirn337, mir-337, mmu-mir-337	microRNA 337	mir 337	12	12	NC_000078.6	109585789	109585885	plus	1		
10090	Mus musculus	723916	0	live	Mir484	Mirn484, mir-484, mmu-mir-484	microRNA 484	mir 484	16	16	NC_000082.6	14159626	14159692	plus	1		
10090	Mus musculus	723881	0	live	Mir543	Mirn543, mir-543, mmu-mir-543	microRNA 543	mir 543	12	12	NC_000078.6	109717258	109717333	plus	1		
10090	Mus musculus	735284	0	live	Mir708	Mirn708, mmu-mir-708	microRNA 708	mir 708	7	7	NC_000073.6	96249424	96249532	plus	1		
10090	Mus musculus	387239	0	live	Mir199b	Mirn199b, mir-199b	microRNA 199b	mmu-mir-199b	2	2	NC_000068.7	32318460	32318569	plus	1		
10090	Mus musculus	100124451	0	live	Mir574	Mirn574, mir-574, mmu-mir-574	microRNA 574	microRNA Mirn574|microRNA mir-574	5	5	NC_000071.6	64970318	64970395	plus	1		
10090	Mus musculus	723931	0	live	Mir344	Mirn344, mir-344-1, mmu-mir-344	microRNA 344	mir 344|mmu-mir-344-1	7	7	NC_000073.6	61877770	61877864	minus	1		
10090	Mus musculus	100124466	0	live	Mir493	Mirn493, mmu-mir-493	microRNA 493	microRNA Mirn493|microRNA mir-493	12	12	NC_000078.6	109580233	109580315	plus	1		
10090	Mus musculus	723929	0	live	Mir325	Mirn325, mmu-mir-325	microRNA 325	mir 325	X	X	NC_000086.7	105379082	105379179	minus	1		
10090	Mus musculus	751532	0	live	Mir450b	Mirn450b, mir-450b	microRNA 450b	mir 450b|mmu-mir-450b	X	X	NC_000086.7	53047997	53048078	minus	1		
10090	Mus musculus	723946	0	live	Mir345	Mirn345, mir-345, mmu-mir-345	microRNA 345	mir 345	12	12	NC_000078.6	108836973	108837068	plus	1		
10090	Mus musculus	723857	0	live	Mir377	Mirn377, mir-377, mmu-mir-377	microRNA 377	mir 377	12	12	NC_000078.6	109740510	109740577	plus	1		
10090	Mus musculus	100316814	0	live	Mir1306	mmu-mir-1306	microRNA 1306	microRNA mir-1306	16 11.33 cM	16	NC_000082.6	18284239	18284317	minus	1		
10090	Mus musculus	100499513	0	live	Mir3099	mir-3099, mmu-mir-3099	microRNA 3099	microRNA mir-3099	7 3.95 cM	7	NC_000073.6	6803587	6803670	plus	1		
10090	Mus musculus	723974	0	live	Mir500	Mirn500, mir-500, mmu-mir-500	microRNA 500	mir 500	X	X	NC_000086.7	7237683	7237774	minus	1		
10090	Mus musculus	723927	0	live	Mir299a	Mir299, Mirn299, mir-299a, mmu-mir-298, mmu-mir-299, mmu-mir-299a	microRNA 299a	microRNA 299|mir 299	12	12	NC_000078.6	109710638	109710700	plus	1		
10090	Mus musculus	723864	0	live	Mir425	Mirn425, mmu-mir-425	microRNA 425	mir 425	9	9	NC_000075.6	108568777	108568861	plus	1		
10090	Mus musculus	723851	0	live	Mir362	Mirn362, mir-362, mmu-mir-362	microRNA 362	mir 362	X	X	NC_000086.7	7241982	7242046	minus	1		
10090	Mus musculus	723835	0	live	Mir302c	Mirn302c, mir-302c	microRNA 302c	mir 302c|mmu-mir-302c	3	3	NC_000069.6	127545363	127545430	plus	1		
10090	Mus musculus	723914	0	live	Mir448	Mirn448, mir-448, mmu-mir-448	microRNA 448	mir 448	X	X	NC_000086.7	147158210	147158321	plus	1		
10090	Mus musculus	791074	0	live	Mir802	Mirn802, mir-802, mmu-mir-802	microRNA 802		16	16	NC_000082.6	93369720	93369816	plus	1		
10090	Mus musculus	751547	0	live	Mir673	Mirn673, mir-673, mmu-mir-673	microRNA 673	mir 673	12	12	NC_000078.6	109571990	109572080	plus	1		
10090	Mus musculus	735308	0	live	Mir216b	Mirn216b, mir-216b	microRNA 216b	mmu-mir-216b	11	11	NC_000077.6	28746191	28746276	plus	1		
10090	Mus musculus	791071	0	live	Mir758	Mirn758, mir-758, mmu-mir-758	microRNA 758		12	12	NC_000078.6	109712810	109712890	plus	1		
10090	Mus musculus	723935	0	live	Mir381	Mirn381, mir-381, mmu-mir-381	microRNA 381	mir 381	12	12	NC_000078.6	109726822	109726896	plus	1		
10090	Mus musculus	100124488	0	live	Mir511	Mirn511, mir-511, mmu-mir-511	microRNA 511	microRNA Mirn511|microRNA mir-511	2	2	NC_000068.7	14261003	14261081	plus	1		
10090	Mus musculus	723873	0	live	Mir470	Mirn470, mir-470, mmu-mir-470	microRNA 470	mir 470	X	X	NC_000086.7	66813951	66814025	minus	1		
10090	Mus musculus	751535	0	live	Mir672	Mirn672, mir-672, mmu-mir-672	microRNA 672	mir 672	X	X	NC_000086.7	104116175	104116274	minus	1		
10090	Mus musculus	735279	0	live	Mir490	Mirn490, mir-490, mmu-mir-490	microRNA 490	mir 490	6	6	NC_000072.6	36421742	36421825	plus	1		
10090	Mus musculus	723862	0	live	Mir409	Mirn409, mir-409, mmu-mir-409	microRNA 409	mir 409	12	12	NC_000078.6	109743158	109743236	plus	1		
10090	Mus musculus	100124465	0	live	Mir466d	Mirn466d	microRNA 466d	microRNA Mirn466d|microRNA mir-466d|mmu-mir-466d		2	NC_000068.7	10511967	10512062	plus	1		
10090	Mus musculus	791081	0	live	Mir764	Mirn764, mir-764, mmu-mir-764	microRNA 764		X	X	NC_000086.7	147002259	147002366	plus	1		
10090	Mus musculus	100124493	0	live	Mir883b	Mirn883b, mir-883b	microRNA 883b	microRNA Mirn883b|microRNA mir-883b|mmu-mir-883b	X	X	NC_000086.7	66789890	66789967	minus	1		
10090	Mus musculus	751534	0	live	Mir676	Mirn676, mir-676, mmu-mir-676	microRNA 676	mir 676	X	X	NC_000086.7	100381097	100381185	plus	1		
10090	Mus musculus	723859	0	live	Mir380	Mirn380, mir-380, mmu-mir-380	microRNA 380	mir 380	12	12	NC_000078.6	109711803	109711863	plus	1		
10090	Mus musculus	100124446	0	live	Mir466h	Mirn466h	microRNA 466h	microRNA Mirn466h|microRNA mir-466h|mmu-mir-466h		2	NC_000068.7	10514891	10514971	plus	1		
10090	Mus musculus	751556	0	live	Mir682	Mirn682, mir-682, mmu-mir-682	microRNA 682		13	13	NC_000079.6	75645046	75645141	plus	1		
10090	Mus musculus	723936	0	live	Mir411	Mirn411, mir-411, mmu-mir-411	microRNA 411	mir 411	12	12	NC_000078.6	109710175	109710256	plus	1		
10090	Mus musculus	100124457	0	live	Mir873a	Mir873, Mirn873, mir-873a, mmu-mir-873, mmu-mir-873a	microRNA 873a	microRNA 873|microRNA Mirn873|microRNA mir-873	4	4	NC_000070.6	36668510	36668586	minus	1		
10090	Mus musculus	735267	0	live	Mir705	Mirn705, mmu-mir-705	microRNA 705	mir 705	6	6	NC_000072.6	85336292	85336373	minus	1		
10090	Mus musculus	735266	0	live	Mir592	Mirn592, mir-592, mmu-mir-592	microRNA 592	mir 592	6	6	NC_000072.6	27936655	27936750	minus	1		
10090	Mus musculus	100316665	0	live	Mir466i	Mirn466i, mmu-mir-466i	microRNA 466i	microRNA mir-466i	13 6.05 cM	13	NC_000079.6	17747473	17747593	plus	1		
10090	Mus musculus	100124477	0	live	Mir590	Mirn590, mmu-mir-590	microRNA 590	microRNA Mirn590|microRNA mir-590									
10090	Mus musculus	387197	0	live	Mir201	Mirn201, mir-201, mmu-mir-201	microRNA 201		X	X	NC_000086.7	67988096	67988161	minus	1		
10090	Mus musculus	102466637	0	live	Mir21b	Gm27951, mmu-mir-21b	microRNA 21b	microRNA mir-21b		3	NC_000069.6	29636744	29636851	plus	1		
10090	Mus musculus	102465212	0	live	Mir21c	Gm28013, mmu-mir-21c	microRNA 21c	microRNA mir-21c		8	NC_000074.6	128278148	128278225	minus	1		
10090	Mus musculus	791069	0	live	Mir301b	Mirn301b, mir-301b	microRNA 301b	mmu-mir-301b	16	16	NC_000082.6	17124400	17124496	minus	1		
10090	Mus musculus	723861	0	live	Mir384	Mirn384, mir-384, mmu-mir-384	microRNA 384	mir 384	X	X	NC_000086.7	105344282	105344369	minus	1		
10090	Mus musculus	387148	0	live	Mir129	Mirn129	microRNA 129										
10090	Mus musculus	723888	0	live	Mir465	Mirn465, mir-465a, mmu-mir-465	microRNA 465	mir 465|mmu-mir-465a	X	X	NC_000086.7	66839052	66839125	minus	1		
10090	Mus musculus	723940	0	live	Mir487b	Mirn487b, mir-487b	microRNA 487b	mir 487b|mmu-mir-487b	12	12	NC_000078.6	109727333	109727414	plus	1		
10090	Mus musculus	723875	0	live	Mir485	Mirn485, mir-485, mmu-mir-485	microRNA 485	mir 485	12	12	NC_000078.6	109734902	109734974	plus	1		
10090	Mus musculus	100124476	0	live	Mir504	Mirn504, mir-504, mmu-mir-504	microRNA 504	microRNA Mirn504|microRNA mir-504	X	X	NC_000086.7	59097658	59097736	minus	1		
10090	Mus musculus	723880	0	live	Mir540	Mirn540, mir-540, mmu-mir-540	microRNA 540	mir 540	12	12	NC_000078.6	109586080	109586146	plus	1		
10090	Mus musculus	735253	0	live	Mir488	Mirn488, mir-488, mmu-mir-488	microRNA 488	mir 488	1	1	NC_000067.6	158505625	158505733	plus	1		
10090	Mus musculus	751560	0	live	Mir501	Mirn501, mir-501, mmu-mir-501	microRNA 501		X	X	NC_000086.7	7241243	7241351	minus	1		
10090	Mus musculus	724064	0	live	Mir148b	Mirn148b, mir-148b	microRNA 148b	mir 148b|mmu-mir-148b	15	15	NC_000081.6	103285125	103285221	plus	1		
10090	Mus musculus	751543	0	live	Mir690	Mirn690, mir-690, mmu-mir-690	microRNA 690	mir 690	16	16	NC_000082.6	28599935	28600043	minus	1		
10090	Mus musculus	723919	0	live	Mir452	Mirn452, mir-452, mmu-mir-452	microRNA 452	mir 452	X	X	NC_000086.7	72262224	72262308	minus	1		
10090	Mus musculus	751524	0	live	Mir496a	Mir496, Mirn496, mir-496a, mmu-mir-496, mmu-mir-496a	microRNA 496a	microRNA 496|mir 496	12	12	NC_000078.6	109739119	109739197	plus	1		
10090	Mus musculus	735309	0	live	Mir449c	Mirn449b, Mirn449c, mir-449c	microRNA 449c	microRNA 449b|mmu-mir-449c	13	13	NC_000079.6	113035983	113036091	plus	1		
